prompt_id,prompt,N,K,max_new_tokens,batch_tokens_generated,batch_rounds,batch_time,batch_tokens_per_second,batch_target_calls,batch_target_sequences_evaluated,batch_draft_calls,batch_total_accepted,chosen_path_drafted_tokens,total_draft_compute_tokens,best_path_acceptance_rate,compute_adjusted_acceptance_rate,generated_tokens_per_target_call,ar_tokens_generated,ar_time,ar_target_calls,speedup_vs_ar
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",4,2,50,25,9,0.8758924007415771,28.542318644200666,9,36,18,16,18,72,0.8888888888888888,0.2222222222222222,2.7777777777777777,50,1.8773341178894043,50,2.1433387437771505
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",4,4,50,51,14,1.8429462909698486,27.673079920935354,14,56,56,37,56,224,0.6607142857142857,0.16517857142857142,3.642857142857143,50,1.8773341178894043,50,1.0186591584833755
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",4,6,50,52,10,1.565086841583252,33.22499341148154,10,40,60,42,60,240,0.7,0.175,5.2,50,1.8773341178894043,50,1.1995079557312494
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",4,8,50,48,11,1.9680259227752686,24.38992263491703,11,44,88,37,88,352,0.42045454545454547,0.10511363636363637,4.363636363636363,50,1.8773341178894043,50,0.9539173728169329
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",4,10,50,51,12,2.4242165088653564,21.03772489523649,12,48,120,39,120,480,0.325,0.08125,4.25,50,1.8773341178894043,50,0.7744086021293873
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",6,2,50,51,17,2.359236240386963,21.617165388928985,17,102,34,34,34,204,1.0,0.16666666666666666,3.0,50,1.8773341178894043,50,0.7957380807194973
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",6,4,50,50,11,1.792083978652954,27.90047821173159,11,66,44,39,44,264,0.8863636363636364,0.14772727272727273,4.545454545454546,50,1.8773341178894043,50,1.0475703930462732
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",6,6,50,51,10,1.911350965499878,26.68269769422588,10,60,60,41,60,360,0.6833333333333333,0.11388888888888889,5.1,50,1.8773341178894043,50,0.9822027203666507
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",6,8,50,52,11,2.417870044708252,21.50653221160796,11,66,88,41,88,528,0.4659090909090909,0.07765151515151515,4.7272727272727275,50,1.8773341178894043,50,0.7764412822757517
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",6,10,50,53,9,2.253570079803467,23.518239115342762,9,54,90,44,90,540,0.4888888888888889,0.08148148148148149,5.888888888888889,50,1.8773341178894043,50,0.8330489185644168
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",8,2,50,51,17,2.960650682449341,17.225943034187267,17,136,34,34,34,272,1.0,0.125,3.0,50,1.8773341178894043,50,0.6340951092333154
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",8,4,50,50,10,2.0169150829315186,24.79033471618779,10,80,40,40,40,320,1.0,0.125,5.0,50,1.8773341178894043,50,0.9307948231319496
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",8,6,50,56,9,2.139064311981201,26.179671030149066,9,72,54,47,54,432,0.8703703703703703,0.1087962962962963,6.222222222222222,50,1.8773341178894043,50,0.8776426717860659
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",8,8,50,54,8,2.1453967094421387,25.170170049361857,8,64,64,46,64,512,0.71875,0.08984375,6.75,50,1.8773341178894043,50,0.8750522034582415
0,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother .",8,10,50,52,7,2.0917534828186035,24.8595259561518,7,56,70,45,70,560,0.6428571428571429,0.08035714285714286,7.428571428571429,50,1.8773341178894043,50,0.8974930044623267
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",1,2,50,50,27,1.5819904804229736,31.60575276447403,27,27,54,23,54,54,0.42592592592592593,0.42592592592592593,1.8518518518518519,50,1.8600060939788818,50,1.1757378549342319
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",1,4,50,54,20,1.5804014205932617,34.168534206789765,20,20,80,34,80,80,0.425,0.425,2.7,50,1.8600060939788818,50,1.1769200342028674
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",1,6,50,50,16,1.570410966873169,31.838799559299147,16,16,96,34,96,96,0.3541666666666667,0.3541666666666667,3.125,50,1.8600060939788818,50,1.1844072241053711
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",1,8,50,51,23,2.7451086044311523,18.57849992443863,23,23,184,28,184,184,0.15217391304347827,0.15217391304347827,2.217391304347826,50,1.8600060939788818,50,0.67757104071455
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",1,10,50,57,22,3.022067070007324,18.861262400725558,22,22,220,35,220,220,0.1590909090909091,0.1590909090909091,2.590909090909091,50,1.8600060939788818,50,0.6154747895698999
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",2,2,50,51,20,1.4554083347320557,35.04171220057581,20,40,40,31,40,80,0.775,0.3875,2.55,50,1.8600060939788818,50,1.2779960438534341
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",2,4,50,52,16,1.521618127822876,34.17414596289107,16,32,64,36,64,128,0.5625,0.28125,3.25,50,1.8600060939788818,50,1.2223869182211766
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",2,6,50,56,14,1.621412754058838,34.53778185709761,14,28,84,42,84,168,0.5,0.25,4.0,50,1.8600060939788818,50,1.1471515129770502
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",2,8,50,54,15,2.0612952709198,26.197120209713525,15,30,120,39,120,240,0.325,0.1625,3.6,50,1.8600060939788818,50,0.902348208051194
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",2,10,50,52,11,1.7423090934753418,29.845450611910003,11,22,110,41,110,220,0.37272727272727274,0.18636363636363637,4.7272727272727275,50,1.8600060939788818,50,1.067552307994199
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",4,2,50,51,20,2.138695240020752,23.84631482113606,20,80,40,31,40,160,0.775,0.19375,2.55,50,1.8600060939788818,50,0.869691978161804
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",4,4,50,52,13,1.7301218509674072,30.055686523422562,13,52,52,39,52,208,0.75,0.1875,4.0,50,1.8600060939788818,50,1.0750723094670176
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",4,6,50,50,12,1.8802249431610107,26.592562864281877,12,48,72,38,72,288,0.5277777777777778,0.13194444444444445,4.166666666666667,50,1.8600060939788818,50,0.9892465796416161
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",4,8,50,52,12,2.1838905811309814,23.81071673154546,12,48,96,40,96,384,0.4166666666666667,0.10416666666666667,4.333333333333333,50,1.8600060939788818,50,0.8516938119746054
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",4,10,50,50,7,1.4071033000946045,35.53399384155969,7,28,70,43,70,280,0.6142857142857143,0.15357142857142858,7.142857142857143,50,1.8600060939788818,50,1.3218689017741818
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",6,2,50,51,18,2.5280983448028564,20.17326584815949,18,108,36,33,36,216,0.9166666666666666,0.1527777777777778,2.8333333333333335,50,1.8600060939788818,50,0.7357332826084845
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",6,4,50,54,13,2.210409164428711,24.4298661392659,13,78,52,41,52,312,0.7884615384615384,0.13141025641025642,4.153846153846154,50,1.8600060939788818,50,0.8414759239652392
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",6,6,50,50,8,1.5504913330078125,32.24784230364225,8,48,48,42,48,288,0.875,0.14583333333333334,6.25,50,1.8600060939788818,50,1.1996236640488913
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",6,8,50,50,9,1.9672279357910156,25.416475178253897,9,54,72,41,72,432,0.5694444444444444,0.09490740740740741,5.555555555555555,50,1.8600060939788818,50,0.9454959743803047
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",6,10,50,52,11,2.802863597869873,18.552454725060144,11,66,110,41,110,660,0.37272727272727274,0.06212121212121212,4.7272727272727275,50,1.8600060939788818,50,0.6636092085938301
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",8,2,50,51,17,3.0379698276519775,16.78752683314748,17,136,34,34,34,272,1.0,0.125,3.0,50,1.8600060939788818,50,0.6122529845585943
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",8,4,50,53,12,2.5595388412475586,20.706855135734916,12,96,48,41,48,384,0.8541666666666666,0.10677083333333333,4.416666666666667,50,1.8600060939788818,50,0.7266957875397141
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",8,6,50,54,9,2.1444616317749023,25.181145327979557,9,72,54,45,54,432,0.8333333333333334,0.10416666666666667,6.0,50,1.8600060939788818,50,0.8673534030261079
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",8,8,50,50,8,2.2086477279663086,22.638286480406403,8,64,64,42,64,512,0.65625,0.08203125,6.25,50,1.8600060939788818,50,0.8421470162159128
1,"The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost .",8,10,50,51,8,2.3833742141723633,21.398234358975795,8,64,80,43,80,640,0.5375,0.0671875,6.375,50,1.8600060939788818,50,0.7804087511388876
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",1,2,50,51,23,1.3285777568817139,38.386913927944555,23,23,46,28,46,46,0.6086956521739131,0.6086956521739131,2.217391304347826,50,1.8595869541168213,50,1.3996824382198236
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",1,4,50,19,5,0.3907191753387451,48.62827626396224,5,5,20,14,20,20,0.7,0.7,3.8,50,1.8595869541168213,50,4.759395165350151
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",1,6,50,50,23,2.240633964538574,22.315112950765595,23,23,138,27,138,138,0.1956521739130435,0.1956521739130435,2.1739130434782608,50,1.8595869541168213,50,0.8299378584577406
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",1,8,50,50,19,2.2279484272003174,22.44217118743227,19,19,152,31,152,152,0.20394736842105263,0.20394736842105263,2.6315789473684212,50,1.8595869541168213,50,0.8346633752441092
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",1,10,50,50,15,2.0506720542907715,24.382250636020192,15,15,150,35,150,150,0.23333333333333334,0.23333333333333334,3.3333333333333335,50,1.8595869541168213,50,0.9068183038949944
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",2,2,50,50,21,1.26438570022583,39.54489519382383,21,42,42,29,42,84,0.6904761904761905,0.34523809523809523,2.380952380952381,50,1.8595869541168213,50,1.4707434240870354
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",2,4,50,52,14,1.1373038291931152,45.72217086167073,14,28,56,38,56,112,0.6785714285714286,0.3392857142857143,3.7142857142857144,50,1.8595869541168213,50,1.6350837009281376
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",2,6,50,53,19,1.9382152557373047,27.34474400772302,19,38,114,34,114,228,0.2982456140350877,0.14912280701754385,2.789473684210526,50,1.8595869541168213,50,0.9594326268004877
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",2,8,50,51,11,1.346679925918579,37.87091425248102,11,22,88,40,88,176,0.45454545454545453,0.22727272727272727,4.636363636363637,50,1.8595869541168213,50,1.3808678055762842
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",2,10,50,56,12,1.7134919166564941,32.6817999289263,12,24,120,44,120,240,0.36666666666666664,0.18333333333333332,4.666666666666667,50,1.8595869541168213,50,1.0852615854444179
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",4,2,50,41,15,1.1408650875091553,35.93764104878964,15,60,30,26,30,120,0.8666666666666667,0.21666666666666667,2.7333333333333334,50,1.8595869541168213,50,1.6299797184405456
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",4,4,50,51,13,1.340869665145874,38.035016620688246,13,52,52,38,52,208,0.7307692307692307,0.18269230769230768,3.923076923076923,50,1.8595869541168213,50,1.3868513864205554
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",4,6,50,51,9,1.1118509769439697,45.8694564807403,9,36,54,42,54,216,0.7777777777777778,0.19444444444444445,5.666666666666667,50,1.8595869541168213,50,1.6725145659610574
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",4,8,50,52,8,1.1716697216033936,44.381107611827346,8,32,64,44,64,256,0.6875,0.171875,6.5,50,1.8595869541168213,50,1.5871255523886325
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",4,10,50,51,6,1.0313141345977783,49.45147001198665,6,24,60,45,60,240,0.75,0.1875,8.5,50,1.8595869541168213,50,1.8031236960037174
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",6,2,50,50,17,1.7155797481536865,29.14466672494251,17,102,34,33,34,204,0.9705882352941176,0.16176470588235295,2.9411764705882355,50,1.8595869541168213,50,1.0839408404757143
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",6,4,50,51,11,1.3766088485717773,37.047560788899595,11,66,44,40,44,264,0.9090909090909091,0.15151515151515152,4.636363636363637,50,1.8595869541168213,50,1.350846288723286
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",6,6,50,51,9,1.343317985534668,37.96569431004898,9,54,54,42,54,324,0.7777777777777778,0.12962962962962962,5.666666666666667,50,1.8595869541168213,50,1.3843237224108689
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",6,8,50,50,10,1.717759370803833,29.107685773591374,10,60,80,40,80,480,0.5,0.08333333333333333,5.0,50,1.8595869541168213,50,1.0825654545820462
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",6,10,50,53,10,2.0102999210357666,26.36422528071971,10,60,100,43,100,600,0.43,0.07166666666666667,5.3,50,1.8595869541168213,50,0.9250296110834579
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",8,2,50,50,17,2.0469465255737305,24.426627357051107,17,136,34,33,34,272,0.9705882352941176,0.1213235294117647,2.9411764705882355,50,1.8595869541168213,50,0.9084687513249058
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",8,4,50,54,12,1.773519515991211,30.447931084547257,12,96,48,42,48,384,0.875,0.109375,4.5,50,1.8595869541168213,50,1.0485291745309653
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",8,6,50,50,11,1.8798894882202148,26.597308146734463,11,88,66,39,66,528,0.5909090909090909,0.07386363636363637,4.545454545454546,50,1.8595869541168213,50,0.9892001448858492
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",8,8,50,51,7,1.3996448516845703,36.43781487755121,7,56,56,44,56,448,0.7857142857142857,0.09821428571428571,7.285714285714286,50,1.8595869541168213,50,1.328613434957217
2,"Brooding on what I have lived through , if even I know such suffering , the common man must surely be rattled by the winds .",8,10,50,54,8,1.8464128971099854,29.245896237250655,8,64,80,46,80,640,0.575,0.071875,6.75,50,1.8595869541168213,50,1.0071349463749175
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,1,2,50,50,24,1.4325337409973145,34.90319185444843,24,24,48,26,48,48,0.5416666666666666,0.5416666666666666,2.0833333333333335,50,1.8851392269134521,50,1.3159475221861363
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,1,4,50,53,20,1.5814714431762695,33.513093283273825,20,20,80,33,80,80,0.4125,0.4125,2.65,50,1.8851392269134521,50,1.1920159766699854
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,1,6,50,50,23,2.260772943496704,22.116329790582924,23,23,138,27,138,138,0.1956521739130435,0.1956521739130435,2.1739130434782608,50,1.8851392269134521,50,0.8338472168716489
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,1,8,50,54,11,1.3004109859466553,41.52533359343302,11,11,88,43,88,88,0.48863636363636365,0.48863636363636365,4.909090909090909,50,1.8851392269134521,50,1.449648801252732
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,1,10,50,50,14,1.929636001586914,25.91162268888043,14,14,140,36,140,140,0.2571428571428571,0.2571428571428571,3.5714285714285716,50,1.8851392269134521,50,0.9769403272757825
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,2,2,50,50,19,1.1467301845550537,43.60223588201845,19,38,38,31,38,76,0.8157894736842105,0.40789473684210525,2.6315789473684212,50,1.8851392269134521,50,1.6439257048465248
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,2,4,50,50,14,1.1511235237121582,43.43582506137947,14,28,56,36,56,112,0.6428571428571429,0.32142857142857145,3.5714285714285716,50,1.8851392269134521,50,1.6376515535311367
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,2,6,50,50,8,0.8187165260314941,61.071199139415704,8,16,48,42,48,96,0.875,0.4375,6.25,50,1.8851392269134521,50,2.3025542626471123
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,2,8,50,56,13,1.6042959690093994,34.90627732149584,13,26,104,43,104,208,0.41346153846153844,0.20673076923076922,4.3076923076923075,50,1.8851392269134521,50,1.1750570115048438
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,2,10,50,56,14,2.037724733352661,27.481631391823665,14,28,140,42,140,280,0.3,0.15,4.0,50,1.8851392269134521,50,0.9251196670768379
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,4,2,50,51,18,1.4116978645324707,36.12671045364958,18,72,36,33,36,144,0.9166666666666666,0.22916666666666666,2.8333333333333335,50,1.8851392269134521,50,1.3353701767748845
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,4,4,50,52,12,1.2325403690338135,42.18928751255646,12,48,48,40,48,192,0.8333333333333334,0.20833333333333334,4.333333333333333,50,1.8851392269134521,50,1.5294746316432701
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,4,6,50,53,11,1.3952891826629639,37.98495728236596,11,44,66,42,66,264,0.6363636363636364,0.1590909090909091,4.818181818181818,50,1.8851392269134521,50,1.3510742076532052
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,4,8,50,55,9,1.3331174850463867,41.256678887597246,9,36,72,46,72,288,0.6388888888888888,0.1597222222222222,6.111111111111111,50,1.8851392269134521,50,1.4140833407851203
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,4,10,50,53,11,1.8854725360870361,28.109664280760143,11,44,110,42,110,440,0.38181818181818183,0.09545454545454546,4.818181818181818,50,1.8851392269134521,50,0.9998232224722425
3,I am about to scream madly in the office / Especially when they bring more papers to pile higher on my desk .,6,2,50,52,19,1.9100208282470703,27.224834007555415,19,114,38,33,38,228,0.868421052631579,0.14473684210526316,2.736842105263158,50,1.8851392269134521,50,0.986973125650963
